term_index,job_id,batch_index,circuit_index_in_job,pauli_label_qiskit_order,pauli_label_circuit_order,coefficient_real,shots,ideal_expectation_value,measured_expectation_value,expectation_error,ideal_contribution,measured_contribution,contribution_error,abs_expectation_error,abs_contribution_error,counts_json
1699,019e10f7-5545-77c2-8e48-a3555f5401b7,17,99,ZXYYZIIIZYY,YYZIIIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010000000"": 1, ""00111001110"": 1, ""01000100110"": 1, ""01000110110"": 1, ""01010110101"": 1, ""01011111000"": 1, ""01101111000"": 1, ""01110100011"": 1, ""10000100110"": 1, ""11010110110"": 1}"
1700,019e10f7-661a-7b53-a524-395406f5783c,18,0,ZXYYZIIZXIX,XIXZIIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00111000000"": 1, ""00111000111"": 1, ""10010100111"": 1, ""10011000111"": 1, ""10011100110"": 1, ""10011101100"": 1, ""10110110000"": 1, ""11000101011"": 1, ""11000110010"": 1, ""11100011011"": 1}"
1701,019e10f7-661a-7b53-a524-395406f5783c,18,1,ZXYYZIIZXZI,IZXZIIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000010000"": 1, ""00100101110"": 1, ""00101011000"": 1, ""00111000110"": 1, ""01000111011"": 1, ""10011011010"": 1, ""10110110001"": 1, ""11001011101"": 1, ""11001111100"": 1, ""11100111011"": 1}"
1702,019e10f7-661a-7b53-a524-395406f5783c,18,2,ZXYYZIIZYXY,YXYZIIZYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00100110111"": 1, ""00101000100"": 1, ""01000000111"": 1, ""01000100111"": 1, ""01101110110"": 1, ""01110111110"": 1, ""10000100111"": 1, ""10011010100"": 1, ""11001001011"": 1, ""11010011101"": 1}"
1703,019e10f7-661a-7b53-a524-395406f5783c,18,3,ZXYYZIIZYYZ,ZYYZIIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000101100"": 1, ""00010101010"": 1, ""00010111001"": 1, ""00101111011"": 1, ""01110000000"": 1, ""01110000110"": 1, ""10000111100"": 1, ""10011100110"": 1, ""11001000011"": 1, ""11100011001"": 1}"
1704,019e10f7-661a-7b53-a524-395406f5783c,18,4,ZXYYZIZXIXZ,ZXIXZIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00000001101"": 1, ""00001011011"": 1, ""00010100101"": 1, ""00011000011"": 1, ""00011010110"": 1, ""01101100011"": 1, ""01110000011"": 1, ""10011110101"": 1, ""11001100011"": 1, ""11010000000"": 1}"
1705,019e10f7-661a-7b53-a524-395406f5783c,18,5,ZXYYZIZXIYY,YYIXZIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000000000"": 1, ""00010010000"": 1, ""01101000000"": 1, ""10011010101"": 1, ""10101000011"": 1, ""11001100000"": 1, ""11001101101"": 1, ""11010000000"": 1, ""11100001101"": 1, ""11111100011"": 1}"
1706,019e10f7-661a-7b53-a524-395406f5783c,18,6,ZXYYZIZXZII,IIZXZIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00001001101"": 1, ""00101100000"": 1, ""00110001100"": 1, ""01110100001"": 1, ""10100111011"": 1, ""10101010111"": 1, ""10101111010"": 1, ""10110110111"": 1, ""11000101110"": 1, ""11100001111"": 1}"
1707,019e10f7-661a-7b53-a524-395406f5783c,18,7,ZXYYZIZXZZX,XZZXZIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-1.0,-1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00010000011"": 1, ""00100101100"": 1, ""00100101111"": 1, ""01011001111"": 1, ""01110110111"": 2, ""10000011011"": 1, ""10110011000"": 1, ""10110100000"": 1, ""11001110100"": 1}"
1708,019e10f7-661a-7b53-a524-395406f5783c,18,8,ZXYYZIZYXXY,YXXYZIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-1.0,-1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00001001001"": 1, ""00010000000"": 1, ""00100100011"": 1, ""01000110010"": 1, ""10110100101"": 1, ""10110101010"": 1, ""11010011101"": 1, ""11100011101"": 1, ""11110110000"": 1, ""11111111000"": 1}"
1709,019e10f7-661a-7b53-a524-395406f5783c,18,9,ZXYYZIZYXYZ,ZYXYZIZYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""01110010000"": 1, ""10101001011"": 1, ""10101111100"": 1, ""10110000001"": 1, ""11010111100"": 1, ""11100010011"": 1, ""11100011100"": 1, ""11100110100"": 1, ""11101011100"": 1, ""11111010000"": 1}"
1710,019e10f7-661a-7b53-a524-395406f5783c,18,10,ZXYYZIZYYIX,XIYYZIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,0.2,1.2,-0.0004882812499999991,9.765624999999983e-05,0.0005859374999999989,1.2,0.0005859374999999989,"{""00000000000"": 1, ""00001001100"": 1, ""00010100111"": 1, ""00101111000"": 1, ""10100110100"": 1, ""10110011111"": 1, ""11010110011"": 1, ""11110000000"": 1, ""11111000100"": 1, ""11111011110"": 1}"
1711,019e10f7-661a-7b53-a524-395406f5783c,18,11,ZXYYZIZYYZI,IZYYZIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00001111111"": 1, ""00110100110"": 1, ""00111011000"": 1, ""01000010100"": 1, ""01000110010"": 1, ""10101110011"": 1, ""10110011110"": 1, ""11001110100"": 1, ""11010101111"": 1, ""11110011111"": 1}"
1712,019e10f7-661a-7b53-a524-395406f5783c,18,12,ZXYYZZXIXIX,XIXIXZZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00001110111"": 1, ""00100101100"": 1, ""00111011001"": 1, ""01000010000"": 1, ""01000101100"": 1, ""01101110100"": 1, ""01110110111"": 1, ""10000011011"": 1, ""10011100000"": 1, ""11011000111"": 1}"
1713,019e10f7-661a-7b53-a524-395406f5783c,18,13,ZXYYZZXIXZI,IZXIXZZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00010010000"": 1, ""01000110110"": 1, ""01011000001"": 1, ""01011011101"": 1, ""01011101101"": 1, ""01110011100"": 1, ""10100011101"": 1, ""11001000110"": 1, ""11010110111"": 1, ""11100000110"": 1}"
1714,019e10f7-661a-7b53-a524-395406f5783c,18,14,ZXYYZZXIYXY,YXYIXZZYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00001101110"": 1, ""01000011011"": 1, ""01000100100"": 1, ""01101011110"": 1, ""01110011101"": 1, ""10000010001"": 1, ""10011101101"": 1, ""10101101000"": 1, ""11001110111"": 1, ""11010011101"": 1}"
1715,019e10f7-661a-7b53-a524-395406f5783c,18,15,ZXYYZZXIYYZ,ZYYIXZZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00100000101"": 1, ""00111101001"": 1, ""01000110111"": 1, ""10000110110"": 1, ""11001101100"": 1, ""11001110101"": 1, ""11010101101"": 1, ""11100011001"": 1, ""11101110101"": 1, ""11110011111"": 1}"
1716,019e10f7-661a-7b53-a524-395406f5783c,18,16,ZXYYZZXZIII,IIIZXZZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00001000101"": 1, ""00001101010"": 1, ""00010000101"": 1, ""00011101001"": 1, ""01000110001"": 1, ""01011011001"": 1, ""01101000111"": 1, ""01101110010"": 1, ""10000110010"": 1, ""10101011110"": 1}"
1717,019e10f7-661a-7b53-a524-395406f5783c,18,17,ZXYYZZXZIZX,XZIZXZZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00001101100"": 1, ""00010011110"": 1, ""00100011011"": 1, ""00111101000"": 1, ""01000000100"": 1, ""01000101011"": 1, ""10000000111"": 1, ""11100001011"": 1, ""11100110100"": 1, ""11111000100"": 1}"
1718,019e10f7-661a-7b53-a524-395406f5783c,18,18,ZXYYZZXZZXZ,ZXZZXZZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00100101110"": 1, ""01011011110"": 1, ""01011110101"": 1, ""01111011011"": 1, ""10000110110"": 1, ""10010000011"": 1, ""10101011011"": 1, ""10110110001"": 1, ""11100000101"": 1, ""11111101011"": 1}"
1719,019e10f7-661a-7b53-a524-395406f5783c,18,19,ZXYYZZXZZYY,YYZZXZZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00001110110"": 1, ""00100110101"": 1, ""00111100101"": 1, ""01101000000"": 1, ""01101110000"": 1, ""01110110000"": 1, ""01111000110"": 1, ""10011101000"": 1, ""10110110110"": 1, ""11000000011"": 1}"
1720,019e10f7-661a-7b53-a524-395406f5783c,18,20,ZXYYZZYXXXY,YXXXYZZYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00010010011"": 1, ""00010100011"": 1, ""00111000000"": 1, ""01101100001"": 1, ""01101111000"": 1, ""10000001011"": 1, ""10000110100"": 1, ""10101111110"": 1, ""10110000000"": 1, ""10110100011"": 1}"
1721,019e10f7-661a-7b53-a524-395406f5783c,18,21,ZXYYZZYXXYZ,ZYXXYZZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00100101101"": 1, ""10000001001"": 2, ""10000001100"": 1, ""10000011010"": 1, ""10011011000"": 1, ""10110111111"": 1, ""11000001111"": 1, ""11100011011"": 1, ""11111111111"": 1}"
1722,019e10f7-661a-7b53-a524-395406f5783c,18,22,ZXYYZZYXYIX,XIYXYZZYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00001101100"": 1, ""00001110000"": 1, ""10000100100"": 1, ""10000101011"": 1, ""10011000011"": 1, ""11001110100"": 1, ""11010010000"": 1, ""11010100000"": 1, ""11011110011"": 1, ""11111111000"": 1}"
1723,019e10f7-661a-7b53-a524-395406f5783c,18,23,ZXYYZZYXYZI,IZYXYZZYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00100111111"": 1, ""00101010001"": 1, ""00111110110"": 1, ""01000011011"": 1, ""01101011100"": 1, ""01110010000"": 1, ""11010000010"": 1, ""11010010101"": 1, ""11111010001"": 1, ""11111100110"": 1}"
1724,019e10f7-661a-7b53-a524-395406f5783c,18,24,ZXYYZZYYIXZ,ZXIYYZZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00110001110"": 1, ""01010110011"": 1, ""01101101011"": 1, ""10000001101"": 1, ""10000111110"": 1, ""10011000011"": 1, ""10110111101"": 1, ""11001101011"": 1, ""11010110000"": 1, ""11111100110"": 1}"
1725,019e10f7-661a-7b53-a524-395406f5783c,18,25,ZXYYZZYYIYY,YYIYYZZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-1.0,-1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00001111110"": 1, ""01000111010"": 1, ""01011101000"": 1, ""01101010101"": 1, ""10011011000"": 1, ""10110101000"": 1, ""10110111110"": 1, ""11001010110"": 1, ""11010011000"": 1, ""11100010101"": 1}"
1726,019e10f7-661a-7b53-a524-395406f5783c,18,26,ZXYYZZYYZII,IIZYYZZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""01101001110"": 1, ""10000011010"": 1, ""10000100101"": 1, ""10000110000"": 1, ""10101110010"": 1, ""10110011010"": 1, ""10110100010"": 1, ""11100110000"": 1, ""11101101011"": 1, ""11111011010"": 1}"
1727,019e10f7-661a-7b53-a524-395406f5783c,18,27,ZXYYZZYYZZX,XZZYYZZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010110011"": 1, ""00100100100"": 1, ""01000000011"": 1, ""01101010111"": 1, ""01101011001"": 1, ""10011001111"": 1, ""11001100100"": 1, ""11010101000"": 1, ""11100010100"": 1, ""11100100100"": 1}"
1728,019e10f7-661a-7b53-a524-395406f5783c,18,28,ZXZZIIIIIII,IIIIIIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00001000010"": 1, ""00010101011"": 1, ""00111101000"": 1, ""00111110101"": 2, ""01011001001"": 1, ""01101011110"": 1, ""10100101111"": 2, ""11110101100"": 1}"
1729,019e10f7-661a-7b53-a524-395406f5783c,18,29,ZXZZIIIIIZX,XZIIIIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000011011"": 1, ""00000110100"": 1, ""00001011011"": 1, ""00100001000"": 1, ""01010111011"": 1, ""01011110111"": 1, ""10000011000"": 1, ""10010001111"": 1, ""10011000011"": 1, ""10101110111"": 1}"
1730,019e10f7-661a-7b53-a524-395406f5783c,18,30,ZXZZIIIIZXZ,ZXZIIIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000000110"": 1, ""00001010000"": 1, ""00110001110"": 1, ""00110100011"": 1, ""00111000011"": 1, ""00111010011"": 1, ""01101100011"": 1, ""10010111011"": 1, ""11110001110"": 1, ""11110101100"": 1}"
1731,019e10f7-661a-7b53-a524-395406f5783c,18,31,ZXZZIIIIZYY,YYZIIIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00001011110"": 1, ""00101111110"": 1, ""01010000011"": 1, ""01100010101"": 1, ""01101010101"": 1, ""01110000000"": 1, ""10010010011"": 1, ""11001000110"": 1, ""11111000101"": 1, ""11111101000"": 1}"
1732,019e10f7-661a-7b53-a524-395406f5783c,18,32,ZXZZIIIZXIX,XIXZIIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000010111"": 1, ""00111000111"": 1, ""00111010000"": 1, ""01010111011"": 1, ""01100110111"": 1, ""10011000111"": 1, ""10011110111"": 1, ""11000001101"": 1, ""11001111100"": 1, ""11110001011"": 1}"
1733,019e10f7-661a-7b53-a524-395406f5783c,18,33,ZXZZIIIZXZI,IZXZIIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.2,-0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00000101101"": 1, ""00000111101"": 1, ""00001101100"": 1, ""01011111100"": 1, ""01100100101"": 1, ""01101110101"": 1, ""10111011011"": 1, ""11110001011"": 1, ""11111101011"": 1, ""11111110101"": 1}"
1734,019e10f7-661a-7b53-a524-395406f5783c,18,34,ZXZZIIIZYXY,YXYZIIIZZXZ,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00001101101"": 1, ""00001101110"": 1, ""01011010010"": 1, ""01011011000"": 1, ""01100001101"": 1, ""10010100010"": 1, ""10100000010"": 1, ""11000001011"": 1, ""11110001011"": 1, ""11111110011"": 1}"
1735,019e10f7-661a-7b53-a524-395406f5783c,18,35,ZXZZIIIZYYZ,ZYYZIIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00001001010"": 1, ""00001011111"": 1, ""00110110000"": 1, ""01010101100"": 1, ""01100001111"": 1, ""01100111100"": 1, ""10011010101"": 1, ""10110111001"": 1, ""11001101100"": 1, ""11111010110"": 1}"
1736,019e10f7-661a-7b53-a524-395406f5783c,18,36,ZXZZIIZXIXZ,ZXIXZIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00110000011"": 1, ""00110011011"": 1, ""00110111000"": 1, ""00111111011"": 1, ""01011100011"": 1, ""01101100011"": 1, ""10000100011"": 1, ""10100101110"": 1, ""10101100000"": 1, ""11001010110"": 1}"
1737,019e10f7-661a-7b53-a524-395406f5783c,18,37,ZXZZIIZXIYY,YYIXZIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00100111011"": 1, ""01011010110"": 1, ""01100010110"": 1, ""01100101111"": 1, ""01101111011"": 1, ""01111001110"": 1, ""10011100011"": 1, ""10101011011"": 1, ""11110110101"": 1, ""11111111000"": 1}"
1738,019e10f7-661a-7b53-a524-395406f5783c,18,38,ZXZZIIZXZII,IIZXZIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000011011"": 1, ""01010010111"": 1, ""01011000000"": 1, ""01100111011"": 1, ""01101011100"": 1, ""10010001110"": 1, ""10010101101"": 1, ""10110001110"": 1, ""11000100011"": 1, ""11110101111"": 1}"
1739,019e10f7-661a-7b53-a524-395406f5783c,18,39,ZXZZIIZXZZX,XZZXZIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000101111"": 1, ""00001000011"": 1, ""00110111000"": 2, ""10011011011"": 2, ""10101110000"": 1, ""10101110111"": 1, ""11110001111"": 1, ""11110111011"": 1}"
1740,019e10f7-661a-7b53-a524-395406f5783c,18,40,ZXZZIIZYXXY,YXXYZIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00001001111"": 1, ""00011001111"": 1, ""00110010111"": 1, ""00111001100"": 1, ""01100110010"": 1, ""10010100100"": 1, ""10101000011"": 1, ""11001101010"": 1, ""11100100011"": 1, ""11110100011"": 1}"
1741,019e10f7-661a-7b53-a524-395406f5783c,18,41,ZXZZIIZYXYZ,ZYXYZIIZZXZ,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00000001101"": 1, ""00101101110"": 1, ""00110001101"": 1, ""00111110001"": 1, ""01011110011"": 1, ""01100011110"": 1, ""10011110101"": 1, ""10011111111"": 1, ""10100011100"": 1, ""11110011111"": 1}"
1742,019e10f7-661a-7b53-a524-395406f5783c,18,42,ZXZZIIZYYIX,XIYYZIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,1.0,1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00000111000"": 1, ""01010101011"": 1, ""10100111000"": 1, ""11000001011"": 1, ""11001111111"": 1, ""11100110111"": 1, ""11101010111"": 1, ""11110010011"": 1, ""11111001100"": 1, ""11111110100"": 1}"
1743,019e10f7-661a-7b53-a524-395406f5783c,18,43,ZXZZIIZYYZI,IZYYZIIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00110110011"": 1, ""10010101001"": 1, ""10101000000"": 1, ""11000101011"": 1, ""11001011001"": 1, ""11001011111"": 1, ""11001110100"": 1, ""11010100110"": 1, ""11011001011"": 1, ""11110001100"": 1}"
1744,019e10f7-661a-7b53-a524-395406f5783c,18,44,ZXZZIZXIXIX,XIXIXZIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00110011011"": 1, ""00111110111"": 1, ""01011100111"": 1, ""01100000000"": 1, ""01100011011"": 1, ""01101000000"": 1, ""10000101111"": 1, ""10010000111"": 1, ""10010101100"": 1, ""11111011011"": 1}"
1745,019e10f7-661a-7b53-a524-395406f5783c,18,45,ZXZZIZXIXZI,IZXIXZIZZXZ,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00001000111"": 1, ""00100110001"": 1, ""00111101010"": 1, ""00111101011"": 1, ""01001101101"": 1, ""01010110000"": 1, ""01100000000"": 1, ""01101110111"": 1, ""10100000000"": 1, ""11110011100"": 1}"
